기준_년_코드,기준_분기_코드,상권_코드,유사_업종_점포_수
2021,2,2110126,1010
2021,2,2110127,925
2021,2,2110128,1354
2021,2,2110129,972
2021,2,2110130,873
2021,2,2110131,2263
2021,2,2110132,835
2021,2,2110133,1498
2021,2,2110134,1248
2021,2,2110135,1103
2021,2,2110136,2429
2021,2,2110137,2156
2021,2,2110138,1040
2021,2,2110139,1123
2021,2,2110140,2451
2021,2,2110141,1654
2021,2,2110142,1714
2021,2,2110143,571
2021,2,2110144,1269
2021,2,2110145,764
2021,2,2110146,766
2021,2,2110147,1194
2021,2,2110148,796
2021,2,2110149,458
2021,2,2110150,1237
2021,2,2110151,959
2021,2,2110152,724
2021,2,2110153,1686
2021,2,2110154,1648
2021,2,2110155,1488
2021,2,2110156,1376
2021,2,2110157,919
2021,2,2110158,1356
2021,2,2110159,2415
2021,2,2110160,593
2021,2,2110161,1324
2021,2,2110162,1516
2021,2,2110163,820
2021,2,2110164,757
2021,2,2110165,1311
2021,2,2110166,1924
2021,2,2110167,1705
2021,2,2110168,544
2021,2,2110169,787
2021,2,2110170,1529
2021,2,2110171,763
2021,2,2110172,915
2021,2,2110173,1691
2021,2,2110174,1511
2021,2,2110175,1409
2021,2,2110176,980
2021,2,2110177,460
2021,2,2110178,382
2021,2,2110179,391
2021,2,2110180,560
2021,2,2110181,1595
2021,2,2110182,1097
2021,2,2110183,786
2021,2,2110184,944
2021,2,2110185,846
2021,2,2110186,605
2021,2,2110187,1164
2021,2,2110188,904
2021,2,2110189,1170
2021,2,2110190,1045
2021,2,2110191,685
2021,2,2110192,1561
2021,2,2110193,556
2021,2,2110194,1291
2021,2,2110195,2335
2021,2,2110196,472
2021,2,2110197,186
2021,2,2110198,1308
2021,2,2110199,1100
2021,2,2110200,767
2021,2,2110201,521
2021,2,2110202,533
2021,2,2110203,975
2021,2,2110204,873
2021,2,2110205,1317
2021,2,2110206,762
2021,2,2110207,944
2021,2,2110208,1080
2021,2,2110209,529
2021,2,2110210,1009
2021,2,2110211,1045
2021,2,2110212,1518
2021,2,2110213,916
2021,2,2110214,638
2021,2,2110215,866
2021,2,2110216,749
2021,2,2110217,1830
2021,2,2110218,1132
2021,2,2110219,934
2021,2,2110220,1144
2021,2,2110221,414
2021,2,2110222,375
2021,2,2110223,1521
2021,2,2110224,724
2021,2,2110225,1316
2021,2,2110226,2746
2021,2,2110227,1013
2021,2,2110228,1997
2021,2,2110229,1706
2021,2,2110230,1625
2021,2,2110231,399
2021,2,2110232,1081
2021,2,2110233,945
2021,2,2110234,945
2021,2,2110235,489
2021,2,2110236,1378
2021,2,2110237,1235
2021,2,2110238,648
2021,2,2110239,591
2021,2,2110240,920
2021,2,2110241,1333
2021,2,2110242,651
2021,2,2110243,1179
2021,2,2110244,1113
2021,2,2110245,946
2021,2,2110246,1266
2021,2,2110247,1242
2021,2,2110248,682
2021,2,2110249,1334
2021,2,2110250,671
2021,2,2110251,949
2021,2,2110252,864
2021,2,2110253,831
2021,2,2110254,1123
2021,2,2110255,1524
2021,2,2110256,1615
2021,2,2110257,916
2021,2,2110258,1202
2021,2,2110259,1470
2021,2,2110260,1062
2021,2,2110261,1642
2021,2,2110262,1342
2021,2,2110263,1603
2021,2,2110264,1705
2021,2,2110265,1812
2021,2,2110266,1373
2021,2,2110267,1211
2021,2,2110268,944
2021,2,2110269,818
2021,2,2110270,627
2021,2,2110271,486
2021,2,2110272,1082
2021,2,2110273,1098
2021,2,2110274,942
2021,2,2110275,1134
2021,2,2110276,166
2021,2,2110277,1330
2021,2,2110278,1048
2021,2,2110279,264
2021,2,2110280,200
2021,2,2110281,165
2021,2,2110282,186
2021,2,2110283,359
2021,2,2110284,187
2021,2,2110285,414
2021,2,2110286,845
2021,2,2110287,275
2021,2,2110288,765
2021,2,2110289,875
2021,2,2110290,372
2021,2,2110291,1064
2021,2,2110292,531
2021,2,2110293,1517
2021,2,2110294,877
2021,2,2110295,1025
2021,2,2110296,1317
2021,2,2110297,2132
2021,2,2110298,631
2021,2,2110299,1157
2021,2,2110300,2248
2021,2,2110301,1520
2021,2,2110302,767
2021,2,2110303,1609
2021,2,2110304,1109
2021,2,2110305,934
2021,2,2110306,591
2021,2,2110307,803
2021,2,2110308,921
2021,2,2110309,922
2021,2,2110310,555
2021,2,2110311,106
2021,2,2110312,578
2021,2,2110313,1126
2021,2,2110314,1081
2021,2,2110315,795
2021,2,2110316,1948
2021,2,2110317,428
2021,2,2110318,1154
2021,2,2110319,937
2021,2,2110320,440
2021,2,2110321,593
2021,2,2110322,336
2021,2,2110323,712
2021,2,2110324,744
2021,2,2110325,619
2021,2,2110326,356
2021,2,2110327,604
2021,2,2110328,476
2021,2,2110329,491
2021,2,2110330,754
2021,2,2110331,931
2021,2,2110332,647
2021,2,2110333,1029
2021,2,2110334,885
2021,2,2110335,1072
2021,2,2110336,573
2021,2,2110337,323
2021,2,2110338,216
2021,2,2110339,320
2021,2,2110340,370
2021,2,2110341,211
2021,2,2110342,354
2021,2,2110343,717
2021,2,2110344,186
2021,2,2110345,468
2021,2,2110346,538
2021,2,2110347,158
2021,2,2110348,797
2021,2,2110349,375
2021,2,2110350,618
2021,2,2110351,648
2021,2,2110352,616
2021,2,2110353,908
2021,2,2110354,642
2021,2,2110355,976
2021,2,2110356,751
2021,2,2110357,983
2021,2,2110358,1368
2021,2,2110359,1708
2021,2,2110360,1598
2021,2,2110361,807
2021,2,2110362,920
2021,2,2110363,706
2021,2,2110364,1402
2021,2,2110365,1220
2021,2,2110366,1168
2021,2,2110367,2184
2021,2,2110368,1158
2021,2,2110369,1882
2021,2,2110370,1225
2021,2,2110371,998
2021,2,2110372,1281
2021,2,2110373,1857
2021,2,2110374,1258
2021,2,2110375,566
2021,2,2110376,2029
2021,2,2110377,1510
2021,2,2110378,789
2021,2,2110379,274
2021,2,2110380,326
2021,2,2110381,327
2021,2,2110382,355
2021,2,2110383,340
2021,2,2110384,297
2021,2,2110385,192
2021,2,2110386,106
2021,2,2110387,414
2021,2,2110388,625
2021,2,2110389,615
2021,2,2110390,838
2021,2,2110391,401
2021,2,2110392,403
2021,2,2110393,496
2021,2,2110394,1244
2021,2,2110395,1042
2021,2,2110396,1151
2021,2,2110397,841
2021,2,2110398,1106
2021,2,2110399,1224
2021,2,2110400,1222
2021,2,2110401,889
2021,2,2110402,1109
2021,2,2110403,1658
2021,2,2110404,1182
2021,2,2110405,1479
2021,2,2110406,545
2021,2,2110407,1110
2021,2,2110408,817
2021,2,2110409,1123
2021,2,2110410,1558
2021,2,2110411,902
2021,2,2110412,187
2021,2,2110413,502
2021,2,2110414,267
2021,2,2110415,1259
2021,2,2110416,653
2021,2,2110417,300
2021,2,2110418,496
2021,2,2110419,1106
2021,2,2110420,575
2021,2,2110421,787
2021,2,2110422,1057
2021,2,2110423,1115
2021,2,2110424,1529
2021,2,2110425,1958
2021,2,2110426,1556
2021,2,2110427,350
2021,2,2110428,1821
2021,2,2110429,1687
2021,2,2110430,855
2021,2,2110431,1232
2021,2,2110432,464
2021,2,2110433,1671
2021,2,2110434,1353
2021,2,2110435,403
2021,2,2110436,928
2021,2,2110437,732
2021,2,2110438,1228
2021,2,2110439,501
2021,2,2110440,346
2021,2,2110441,355
2021,2,2110442,120
2021,2,2110443,300
2021,2,2110444,446
2021,2,2110445,375
2021,2,2110446,243
2021,2,2110447,300
2021,2,2110448,416
2021,2,2110449,674
2021,2,2110450,1123
2021,2,2110451,853
2021,2,2110452,894
2021,2,2110453,1329
2021,2,2110454,1065
2021,2,2110455,1419
2021,2,2110456,1152
2021,2,2110457,1063
2021,2,2110458,1086
2021,2,2110459,1348
2021,2,2110460,1320
2021,2,2110461,983
2021,2,2110462,651
2021,2,2110463,1062
2021,2,2110464,1666
2021,2,2110465,1927
2021,2,2110466,1141
2021,2,2110467,785
2021,2,2110468,1972
2021,2,2110469,1684
2021,2,2110470,1166
2021,2,2110471,1466
2021,2,2110472,1833
2021,2,2110473,1583
2021,2,2110474,800
2021,2,2110475,1083
2021,2,2110476,684
2021,2,2110477,1460
2021,2,2110478,1109
2021,2,2110479,1321
2021,2,2110480,1067
2021,2,2110481,1803
2021,2,2110482,287
2021,2,2110483,636
2021,2,2110484,1975
2021,2,2110485,583
2021,2,2110486,1018
2021,2,2110487,1401
2021,2,2110488,1018
2021,2,2110489,955
2021,2,2110490,782
2021,2,2110491,217
2021,2,2110492,79
2021,2,2110493,270
2021,2,2110494,366
2021,2,2110495,1214
2021,2,2110496,1034
2021,2,2110497,749
2021,2,2110498,1408
2021,2,2110499,739
2021,2,2110500,567
2021,2,2110501,708
2021,2,2110502,1087
2021,2,2110503,915
2021,2,2110504,268
2021,2,2110505,453
2021,2,2110506,913
2021,2,2110507,1244
2021,2,2110508,1100
2021,2,2110509,2094
2021,2,2110510,362
2021,2,2110511,1183
2021,2,2110512,477
2021,2,2110513,668
2021,2,2110514,1868
2021,2,2110515,120
2021,2,2110516,311
2021,2,2110517,300
2021,2,2110518,301
2021,2,2110519,353
2021,2,2110520,2066
2021,2,2110521,967
2021,2,2110522,750
2021,2,2110523,190
2021,2,2110524,350
2021,2,2110525,923
2021,2,2110526,359
2021,2,2110527,1362
2021,2,2110528,872
2021,2,2110529,1174
2021,2,2110530,892
2021,2,2110531,170
2021,2,2110532,867
2021,2,2110533,752
2021,2,2110534,552
2021,2,2110535,765
2021,2,2110536,891
2021,2,2110537,962
2021,2,2110538,869
2021,2,2110539,1081
2021,2,2110540,471
2021,2,2110541,1241
2021,2,2110542,1056
2021,2,2110543,349
2021,2,2110544,2760
2021,2,2110545,840
2021,2,2110546,716
2021,2,2110547,1717
2021,2,2110548,1228
2021,2,2110549,859
2021,2,2110550,1965
2021,2,2110551,1333
2021,2,2110552,628
2021,2,2110553,739
2021,2,2110554,1933
2021,2,2110555,1245
2021,2,2110556,356
2021,2,2110557,1480
2021,2,2110558,1494
2021,2,2110559,2066
2021,2,2110560,1298
2021,2,2110561,1499
2021,2,2110562,2086
2021,2,2110563,748
2021,2,2110564,2301
2021,2,2110565,1544
2021,2,2110566,3509
2021,2,2110567,496
2021,2,2110568,493
2021,2,2110569,1945
2021,2,2110570,468
2021,2,2110571,1005
2021,2,2110572,2146
2021,2,2110573,759
2021,2,2110574,668
2021,2,2110575,1193
2021,2,2110576,1269
2021,2,2110577,1330
2021,2,2110578,1187
2021,2,2110579,788
2021,2,2110580,591
2021,2,2110581,1200
2021,2,2110582,1077
2021,2,2110583,801
2021,2,2110584,999
2021,2,2110585,919
2021,2,2110586,1730
2021,2,2110587,1093
2021,2,2110588,561
2021,2,2110589,567
2021,2,2110590,500
2021,2,2110591,779
2021,2,2110592,648
2021,2,2110593,696
2021,2,2110594,352
2021,2,2110595,1263
2021,2,2110596,619
2021,2,2110597,1529
2021,2,2110598,718
2021,2,2110599,1209
2021,2,2110600,768
2021,2,2110601,1141
2021,2,2110602,636
2021,2,2110603,428
2021,2,2110604,1004
2021,2,2110605,614
2021,2,2110606,1280
2021,2,2110607,707
2021,2,2110608,1151
2021,2,2110609,908
2021,2,2110610,453
2021,2,2110611,1144
2021,2,2110612,1924
2021,2,2110613,1099
2021,2,2110614,1465
2021,2,2110615,942
2021,2,2110616,978
2021,2,2110617,1156
2021,2,2110618,1593
2021,2,2110619,895
2021,2,2110620,1215
2021,2,2110621,1256
2021,2,2110622,999
2021,2,2110623,330
2021,2,2110624,383
2021,2,2110625,1208
2021,2,2110626,901
2021,2,2110627,1214
2021,2,2110628,379
2021,2,2110629,1056
2021,2,2110630,1506
2021,2,2110631,995
2021,2,2110632,996
2021,2,2110633,903
2021,2,2110634,1081
2021,2,2110635,1060
2021,2,2110636,1043
2021,2,2110637,830
2021,2,2110638,1798
2021,2,2110639,981
2021,2,2110640,447
2021,2,2110641,545
2021,2,2110642,85
2021,2,2110643,1298
2021,2,2110644,714
2021,2,2110645,1246
2021,2,2110646,2008
2021,2,2110647,1872
2021,2,2110648,1008
2021,2,2110649,1026
2021,2,2110650,622
2021,2,2110651,1389
2021,2,2110652,740
2021,2,2110653,1651
2021,2,2110654,2258
2021,2,2110655,1704
2021,2,2110656,1743
2021,2,2110657,1483
2021,2,2110658,1189
2021,2,2110659,1597
2021,2,2110660,1860
2021,2,2110661,776
2021,2,2110662,1560
2021,2,2110663,909
2021,2,2110664,935
2021,2,2110665,1678
2021,2,2110666,435
2021,2,2110667,876
2021,2,2110668,1871
2021,2,2110669,744
2021,2,2110670,797
2021,2,2110671,1812
2021,2,2110672,433
2021,2,2110673,1667
2021,2,2110674,394
2021,2,2110675,1446
2021,2,2110676,963
2021,2,2110677,928
2021,2,2110678,495
2021,2,2110679,725
2021,2,2110680,227
2021,2,2110681,277
2021,2,2110682,268
2021,2,2110683,180
2021,2,2110684,213
2021,2,2110685,179
2021,2,2110686,565
2021,2,2110687,309
2021,2,2110688,592
2021,2,2110689,953
2021,2,2110690,1250
2021,2,2110691,576
2021,2,2110692,800
2021,2,2110693,502
2021,2,2110694,1057
2021,2,2110695,1277
2021,2,2110696,963
2021,2,2110697,476
2021,2,2110698,1002
2021,2,2110699,505
2021,2,2110700,1092
2021,2,2110701,629
2021,2,2110702,853
2021,2,2110703,1360
2021,2,2110704,813
2021,2,2110705,785
2021,2,2110706,787
2021,2,2110707,733
2021,2,2110708,865
2021,2,2110709,600
2021,2,2110710,3709
2021,2,2110711,1415
2021,2,2110712,1728
2021,2,2110713,1751
2021,2,2110714,2022
2021,2,2110715,1095
2021,2,2110716,988
2021,2,2110717,3396
2021,2,2110718,1737
2021,2,2110719,1155
2021,2,2110720,1420
2021,2,2110721,1714
2021,2,2110722,2187
2021,2,2110723,2869
2021,2,2110724,1504
2021,2,2110725,2422
2021,2,2110726,161
2021,2,2110727,1187
2021,2,2110728,1656
2021,2,2110729,1693
2021,2,2110730,1319
2021,2,2110731,1113
2021,2,2110732,1421
2021,2,2110733,742
2021,2,2110734,874
2021,2,2110735,1477
2021,2,2110736,1834
2021,2,2110737,1261
2021,2,2110738,1609
2021,2,2110739,823
2021,2,2110740,1704
2021,2,2110741,928
2021,2,2110742,586
2021,2,2110743,1767
2021,2,2110744,1326
2021,2,2110745,785
2021,2,2110746,1314
2021,2,2110747,154
2021,2,2110748,858
2021,2,2110749,901
2021,2,2110750,866
2021,2,2110751,995
2021,2,2110752,908
2021,2,2110753,1013
2021,2,2110754,1042
2021,2,2110755,692
2021,2,2110756,591
2021,2,2110757,686
2021,2,2110758,931
2021,2,2110759,1998
2021,2,2110760,1076
2021,2,2110761,1048
2021,2,2110762,1361
2021,2,2110763,1093
2021,2,2110764,949
2021,2,2110765,1714
2021,2,2110766,1823
2021,2,2110767,1453
2021,2,2110768,1142
2021,2,2110769,958
2021,2,2110770,1496
2021,2,2110771,1161
2021,2,2110772,616
2021,2,2110773,739
2021,2,2110774,949
2021,2,2110775,1039
2021,2,2110776,1172
2021,2,2110777,1411
2021,2,2110778,2202
2021,2,2110779,455
2021,2,2110780,477
2021,2,2110781,1093
2021,2,2110782,1541
2021,2,2110783,1122
2021,2,2110784,753
2021,2,2110785,754
2021,2,2110786,858
2021,2,2110787,874
2021,2,2110788,1328
2021,2,2110789,1141
2021,2,2110790,920
2021,2,2110791,364
2021,2,2110792,1375
2021,2,2110793,491
2021,2,2110794,789
2021,2,2110795,963
2021,2,2110796,775
2021,2,2110797,404
2021,2,2110798,518
2021,2,2110799,878
2021,2,2110800,1183
2021,2,2110801,363
2021,2,2110802,575
2021,2,2110803,894
2021,2,2110804,949
2021,2,2110805,513
2021,2,2110806,277
2021,2,2110807,991
2021,2,2110808,937
2021,2,2110809,721
2021,2,2110810,1112
2021,2,2110811,895
2021,2,2110812,824
2021,2,2110813,1084
2021,2,2110814,891
2021,2,2110815,1102
2021,2,2110816,563
2021,2,2110817,722
2021,2,2110818,838
2021,2,2110819,1390
2021,2,2110820,624
2021,2,2110821,1124
2021,2,2110822,860
2021,2,2110823,1364
2021,2,2110824,426
2021,2,2110825,1380
2021,2,2110826,1268
2021,2,2110827,1105
2021,2,2110828,1757
2021,2,2110829,919
2021,2,2110830,745
2021,2,2110831,454
2021,2,2110832,1900
2021,2,2110833,815
2021,2,2110834,686
2021,2,2110835,735
2021,2,2110836,1023
2021,2,2110837,1078
2021,2,2110838,500
2021,2,2110839,575
2021,2,2110840,787
2021,2,2110841,579
2021,2,2110842,789
2021,2,2110843,322
2021,2,2110844,186
2021,2,2110845,113
2021,2,2110846,1203
2021,2,2110847,479
2021,2,2110848,1478
2021,2,2110849,2002
2021,2,2110850,2544
2021,2,2110851,1350
2021,2,2110852,1343
2021,2,2110853,1584
2021,2,2110854,858
2021,2,2110855,1597
2021,2,2110856,1206
2021,2,2110857,743
2021,2,2110858,757
2021,2,2110859,176
2021,2,2110860,943
2021,2,2110861,1618
2021,2,2110862,832
2021,2,2110863,905
2021,2,2110864,707
2021,2,2110865,978
2021,2,2110866,558
2021,2,2110867,1211
2021,2,2110868,1310
2021,2,2110869,2837
2021,2,2110870,67
2021,2,2110871,1466
2021,2,2110872,526
2021,2,2110873,1461
2021,2,2110874,798
2021,2,2110875,938
2021,2,2110876,993
2021,2,2110877,2231
2021,2,2110878,246
2021,2,2110879,919
2021,2,2110880,1173
2021,2,2110881,1643
2021,2,2110882,1319
2021,2,2110883,1043
2021,2,2110884,1209
2021,2,2110885,547
2021,2,2110886,818
2021,2,2110887,646
2021,2,2110888,708
2021,2,2110889,1003
2021,2,2110890,1193
2021,2,2110891,692
2021,2,2110892,2805
2021,2,2110893,126
2021,2,2110894,350
2021,2,2110895,2129
2021,2,2110896,833
2021,2,2110897,2239
2021,2,2110898,414
2021,2,2110899,913
2021,2,2110900,1174
2021,2,2110901,651
2021,2,2110902,1275
2021,2,2110903,1240
2021,2,2110904,1341
2021,2,2110905,947
2021,2,2110906,826
2021,2,2110907,1710
2021,2,2110908,600
2021,2,2110909,52
2021,2,2110910,1116
2021,2,2110911,307
2021,2,2110912,641
2021,2,2110913,548
2021,2,2110914,1000
2021,2,2110915,592
2021,2,2110916,1575
2021,2,2110917,215
2021,2,2110918,1102
2021,2,2110919,926
2021,2,2110920,688
2021,2,2110921,619
2021,2,2110922,1193
2021,2,2110923,675
2021,2,2110924,980
2021,2,2110925,785
2021,2,2110926,1002
2021,2,2110927,343
2021,2,2110928,1988
2021,2,2110929,2421
2021,2,2110930,1258
2021,2,2110931,57
2021,2,2110932,558
2021,2,2110933,572
2021,2,2110934,271
2021,2,2110935,701
2021,2,2110936,465
2021,2,2110937,702
2021,2,2110938,480
2021,2,2110939,2427
2021,2,2110940,1047
2021,2,2110941,625
2021,2,2110942,1929
2021,2,2110943,1387
2021,2,2110944,177
2021,2,2110945,160
2021,2,2110946,176
2021,2,2110947,199
2021,2,2110948,55
2021,2,2110949,1737
2021,2,2110950,1416
2021,2,2110951,2209
2021,2,2110952,1230
2021,2,2110953,1683
2021,2,2110954,2406
2021,2,2110955,2619
2021,2,2110956,1543
2021,2,2110957,1710
2021,2,2110958,2389
2021,2,2110959,1312
2021,2,2110960,1288
2021,2,2110961,1809
2021,2,2110962,1393
2021,2,2110963,1687
2021,2,2110964,722
2021,2,2110965,1639
2021,2,2110966,2251
2021,2,2110967,2133
2021,2,2110968,1659
2021,2,2110969,2385
2021,2,2110970,1256
2021,2,2110971,2866
2021,2,2110972,1303
2021,2,2110973,1612
2021,2,2110974,912
2021,2,2110975,511
2021,2,2110976,1504
2021,2,2110977,1465
2021,2,2110978,595
2021,2,2110979,1245
2021,2,2110980,1217
2021,2,2110981,1915
2021,2,2110982,514
2021,2,2110983,984
2021,2,2110984,855
2021,2,2110985,865
2021,2,2110986,1039
2021,2,2110987,721
2021,2,2110988,624
2021,2,2110989,2249
2021,2,2110990,572
2021,2,2110991,1659
2021,2,2110992,2920
2021,2,2110993,58
2021,2,2110994,287
2021,2,2110995,782
2021,2,2110996,1504
2021,2,2110997,976
2021,2,2110998,225
2021,2,2110999,416
2021,2,2111000,172
2021,2,2111001,258
2021,2,2111002,126
2021,2,2111003,1433
2021,2,2111004,2991
2021,2,2111005,1169
2021,2,2111006,2123
2021,2,2111007,1006
2021,2,2111008,1364
2021,2,2111009,618
2021,2,2111010,1864
2021,2,2111011,310
2021,2,2111012,1908
2021,2,2111013,2278
2021,2,2111014,1907
2021,2,2111015,2742
2021,2,2111016,2168
2021,2,2111017,1117
2021,2,2111018,392
2021,2,2111019,1462
2021,2,2111020,690
2021,2,2111021,2112
2021,2,2111022,1335
2021,2,2111023,2279
2021,2,2111024,1704
2021,2,2111025,976
2021,2,2111026,2574
2021,2,2111027,1385
2021,2,2111028,2589
2021,2,2111029,681
2021,2,2111030,729
2021,2,2111031,850
2021,2,2111032,996
2021,2,2111033,372
2021,2,2111034,643
2021,2,2111035,653
2021,2,2111036,563
2021,2,2111037,483
2021,2,2111038,590
2021,2,2111039,767
2021,2,2111040,538
2021,2,2111041,359
2021,2,2111042,1341
2021,2,2111043,508
2021,2,2111044,1044
2021,2,2111045,417
2021,2,2111046,1396
2021,2,2111047,426
2021,2,2111048,1385
2021,2,2111049,1372
2021,2,2111050,855
2021,2,2111051,2628
2021,2,2111052,1146
2021,2,2111053,1250
2021,2,2111054,753
2021,2,2111055,354
2021,2,2111056,1630
2021,2,2111057,1470
2021,2,2111058,736
2021,2,2111059,2948
2021,2,2111060,2039
2021,2,2111061,1769
2021,2,2111062,1347
2021,2,2111063,2026
2021,2,2111064,1617
2021,2,2111065,797
2021,2,2111066,1008
2021,2,2111067,2549
2021,2,2111068,1210
2021,2,2111069,1116
2021,2,2111070,848
2021,2,2111071,985
2021,2,2111072,1396
2021,2,2111073,1968
2021,2,2111074,991
2021,2,2111075,1497
2021,2,2111076,1004
2021,2,2111077,2740
2021,2,2111078,1722
2021,2,2111079,770
2021,2,2111080,1347
2021,2,2111081,530
2021,2,2111082,378
2021,2,2111083,893
2021,2,2111084,396
2021,2,2111085,434
2021,2,2111086,349
2021,2,2111087,138
2021,2,2111088,407
2021,2,2111089,579
2021,2,2111090,238
2021,3,2110001,172
2021,3,2110002,197
2021,3,2110003,392
2021,3,2110004,423
2021,3,2110005,387
2021,3,2110006,122
2021,3,2110007,720
2021,3,2110008,1277
2021,3,2110009,193
2021,3,2110010,410
2021,3,2110011,76
2021,3,2110012,2167
2021,3,2110013,1137
2021,3,2110014,195
2021,3,2110015,581
2021,3,2110016,176
2021,3,2110017,762
2021,3,2110018,973
2021,3,2110019,1859
2021,3,2110020,493
2021,3,2110021,1101
2021,3,2110022,814
2021,3,2110023,547
2021,3,2110024,680
2021,3,2110025,876
2021,3,2110026,1133
2021,3,2110027,687
2021,3,2110028,1062
2021,3,2110029,2182
2021,3,2110030,1603
2021,3,2110031,309
2021,3,2110032,5429
2021,3,2110033,678
2021,3,2110034,4910
2021,3,2110035,1706
2021,3,2110036,1133
2021,3,2110037,944
2021,3,2110038,495
2021,3,2110039,3125
2021,3,2110040,789
2021,3,2110041,1063
2021,3,2110042,620
2021,3,2110043,1238
2021,3,2110044,780
2021,3,2110045,1595
2021,3,2110046,504
2021,3,2110047,991
2021,3,2110048,2441
2021,3,2110049,1184
2021,3,2110050,994
2021,3,2110051,1332
2021,3,2110052,1118
2021,3,2110053,1327
2021,3,2110054,1147
2021,3,2110055,3183
2021,3,2110056,1879
2021,3,2110057,1209
2021,3,2110058,2508
2021,3,2110059,618
2021,3,2110060,1088
2021,3,2110061,702
2021,3,2110062,1249
2021,3,2110063,2992
2021,3,2110064,1054
2021,3,2110065,1794
2021,3,2110066,1062
2021,3,2110067,1563
2021,3,2110068,1929
2021,3,2110069,1637
2021,3,2110070,171
2021,3,2110071,324
2021,3,2110072,717
2021,3,2110073,803
2021,3,2110074,1369
2021,3,2110075,1681
2021,3,2110076,458
2021,3,2110077,694
2021,3,2110078,324
2021,3,2110079,1271
2021,3,2110080,649
2021,3,2110081,859
2021,3,2110082,1584
2021,3,2110083,142
2021,3,2110084,914
2021,3,2110085,1153
2021,3,2110086,2132
2021,3,2110087,1493
2021,3,2110088,678
2021,3,2110089,197
2021,3,2110090,728
2021,3,2110091,937
2021,3,2110092,923
2021,3,2110093,1865
2021,3,2110094,345
2021,3,2110095,1225
2021,3,2110096,217
2021,3,2110097,473
2021,3,2110098,517
2021,3,2110099,744
2021,3,2110100,264
2021,3,2110101,368
2021,3,2110102,570
2021,3,2110103,456
2021,3,2110104,852
2021,3,2110105,1055
2021,3,2110106,251
2021,3,2110107,722
2021,3,2110108,388
2021,3,2110109,543
2021,3,2110110,915
2021,3,2110111,180
2021,3,2110112,1077
2021,3,2110113,183
2021,3,2110114,883
2021,3,2110115,1603
2021,3,2110116,1414
2021,3,2110117,1336
2021,3,2110118,1132
2021,3,2110119,1173
2021,3,2110120,560
2021,3,2110121,649
2021,3,2110122,1057
2021,3,2110123,601
2021,3,2110124,1011
2021,3,2110125,707
2021,3,2110126,1027
2021,3,2110127,927
2021,3,2110128,1357
2021,3,2110129,966
2021,3,2110130,869
2021,3,2110131,2267
2021,3,2110132,820
2021,3,2110133,1486
2021,3,2110134,1245
2021,3,2110135,1100
2021,3,2110136,2437
2021,3,2110137,2153
2021,3,2110138,1045
2021,3,2110139,1125
2021,3,2110140,2449
2021,3,2110141,1655
2021,3,2110142,1726
2021,3,2110143,574
2021,3,2110144,1275
2021,3,2110145,770
2021,3,2110146,768
2021,3,2110147,1203
2021,3,2110148,794
2021,3,2110149,462
2021,3,2110150,1252
2021,3,2110151,958
2021,3,2110152,726
2021,3,2110153,1702
2021,3,2110154,1641
2021,3,2110155,1473
2021,3,2110156,1378
2021,3,2110157,918
2021,3,2110158,1361
2021,3,2110159,2407
2021,3,2110160,591
2021,3,2110161,1330
2021,3,2110162,1529
2021,3,2110163,823
2021,3,2110164,757
2021,3,2110165,1312
2021,3,2110166,1916
2021,3,2110167,1715
2021,3,2110168,545
2021,3,2110169,786
2021,3,2110170,1539
2021,3,2110171,765
2021,3,2110172,923
2021,3,2110173,1679
2021,3,2110174,1514
2021,3,2110175,1418
2021,3,2110176,989
2021,3,2110177,456
2021,3,2110178,379
2021,3,2110179,386
2021,3,2110180,551
2021,3,2110181,1597
2021,3,2110182,1091
2021,3,2110183,782
2021,3,2110184,938
2021,3,2110185,844
2021,3,2110186,604
2021,3,2110187,1157
2021,3,2110188,898
2021,3,2110189,1168
2021,3,2110190,1049
2021,3,2110191,679
2021,3,2110192,1553
2021,3,2110193,548
2021,3,2110194,1297
2021,3,2110195,2332
2021,3,2110196,472
2021,3,2110197,183
2021,3,2110198,1319
2021,3,2110199,1099
2021,3,2110200,770
2021,3,2110201,522
2021,3,2110202,533
2021,3,2110203,963
2021,3,2110204,871
2021,3,2110205,1317
2021,3,2110206,764
2021,3,2110207,933
2021,3,2110208,1085
2021,3,2110209,525
2021,3,2110210,999
2021,3,2110211,1053
2021,3,2110212,1524
2021,3,2110213,914
2021,3,2110214,636
2021,3,2110215,860
2021,3,2110216,759
2021,3,2110217,1816
2021,3,2110218,1140
2021,3,2110219,932
2021,3,2110220,1135
2021,3,2110221,417
2021,3,2110222,371
2021,3,2110223,1511
2021,3,2110224,714
2021,3,2110225,1311
2021,3,2110226,2746
2021,3,2110227,1012
2021,3,2110228,1997
2021,3,2110229,1706
2021,3,2110230,1645
2021,3,2110231,394
2021,3,2110232,1074
2021,3,2110233,942
2021,3,2110234,940
2021,3,2110235,497
2021,3,2110236,1378
2021,3,2110237,1225
2021,3,2110238,653
2021,3,2110239,589
2021,3,2110240,921
2021,3,2110241,1330
2021,3,2110242,665
2021,3,2110243,1181
2021,3,2110244,1113
2021,3,2110245,942
2021,3,2110246,1257
2021,3,2110247,1239
2021,3,2110248,684
2021,3,2110249,1325
2021,3,2110250,678
2021,3,2110251,944
2021,3,2110252,885
